Groups:,,,,,,,,,,,,
GPIO_[13..4] =, GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4],  unsigned decimal,
,,,,,,,,,,,,
Data:,,,,,,,,,,,,
time unit: ms, GPIO_[13..4], GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4], 
0, X, X, X, X, X, X, X, X, X, X, X, 
408,954,1,1,1,0,1,1,1,0,1,0, 
409,954,1,1,1,0,1,1,1,0,1,0, 
410,952,1,1,1,0,1,1,1,0,0,0, 
411,952,1,1,1,0,1,1,1,0,0,0, 
412,952,1,1,1,0,1,1,1,0,0,0, 
413,950,1,1,1,0,1,1,0,1,1,0, 
414,950,1,1,1,0,1,1,0,1,1,0, 
415,948,1,1,1,0,1,1,0,1,0,0, 
416,948,1,1,1,0,1,1,0,1,0,0, 
417,948,1,1,1,0,1,1,0,1,0,0, 
418,946,1,1,1,0,1,1,0,0,1,0, 
419,946,1,1,1,0,1,1,0,0,1,0, 
420,944,1,1,1,0,1,1,0,0,0,0, 
421,944,1,1,1,0,1,1,0,0,0,0, 
422,944,1,1,1,0,1,1,0,0,0,0, 
423,942,1,1,1,0,1,0,1,1,1,0, 
424,942,1,1,1,0,1,0,1,1,1,0, 
425,940,1,1,1,0,1,0,1,1,0,0, 
426,940,1,1,1,0,1,0,1,1,0,0, 
427,938,1,1,1,0,1,0,1,0,1,0, 
428,938,1,1,1,0,1,0,1,0,1,0, 
429,938,1,1,1,0,1,0,1,0,1,0, 
430,936,1,1,1,0,1,0,1,0,0,0, 
431,936,1,1,1,0,1,0,1,0,0,0, 
432,934,1,1,1,0,1,0,0,1,1,0, 
433,934,1,1,1,0,1,0,0,1,1,0, 
434,934,1,1,1,0,1,0,0,1,1,0, 
435,932,1,1,1,0,1,0,0,1,0,0, 
436,932,1,1,1,0,1,0,0,1,0,0, 
437,930,1,1,1,0,1,0,0,0,1,0, 
438,930,1,1,1,0,1,0,0,0,1,0, 
439,930,1,1,1,0,1,0,0,0,1,0, 
440,928,1,1,1,0,1,0,0,0,0,0, 
441,928,1,1,1,0,1,0,0,0,0,0, 
442,926,1,1,1,0,0,1,1,1,1,0, 
443,926,1,1,1,0,0,1,1,1,1,0, 
444,924,1,1,1,0,0,1,1,1,0,0, 
445,924,1,1,1,0,0,1,1,1,0,0, 
446,924,1,1,1,0,0,1,1,1,0,0, 
447,922,1,1,1,0,0,1,1,0,1,0, 
448,922,1,1,1,0,0,1,1,0,1,0, 
449,920,1,1,1,0,0,1,1,0,0,0, 
450,920,1,1,1,0,0,1,1,0,0,0, 
451,920,1,1,1,0,0,1,1,0,0,0, 
452,918,1,1,1,0,0,1,0,1,1,0, 
453,918,1,1,1,0,0,1,0,1,1,0, 
454,916,1,1,1,0,0,1,0,1,0,0, 
455,916,1,1,1,0,0,1,0,1,0,0, 
456,916,1,1,1,0,0,1,0,1,0,0, 
457,914,1,1,1,0,0,1,0,0,1,0, 
458,914,1,1,1,0,0,1,0,0,1,0, 
459,912,1,1,1,0,0,1,0,0,0,0, 
460,912,1,1,1,0,0,1,0,0,0,0, 
461,912,1,1,1,0,0,1,0,0,0,0, 
462,910,1,1,1,0,0,0,1,1,1,0, 
463,910,1,1,1,0,0,0,1,1,1,0, 
464,908,1,1,1,0,0,0,1,1,0,0, 
465,908,1,1,1,0,0,0,1,1,0,0, 
466,906,1,1,1,0,0,0,1,0,1,0, 
467,906,1,1,1,0,0,0,1,0,1,0, 
468,906,1,1,1,0,0,0,1,0,1,0, 
469,904,1,1,1,0,0,0,1,0,0,0, 
470,904,1,1,1,0,0,0,1,0,0,0, 
471,902,1,1,1,0,0,0,0,1,1,0, 
472,902,1,1,1,0,0,0,0,1,1,0, 
473,902,1,1,1,0,0,0,0,1,1,0, 
