Groups:
GPIO_[13..4] =, GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4],  unsigned decimal

Data:
time unit: ms, GPIO_[13..4], GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4], 
0, X, X, X, X, X, X, X, X, X, X, X, 
204, 838, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 
205, 838, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 
206, 836, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 
207, 836, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 
208, 836, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 
209, 836, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 
210, 834, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 
211, 834, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 
212, 834, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 
213, 834, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 
214, 834, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 
215, 831, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 
216, 831, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 
217, 831, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 
218, 831, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 
219, 831, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 
220, 829, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 
221, 829, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 
222, 829, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 
223, 829, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 
224, 829, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 
225, 826, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 
226, 826, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 
227, 826, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 
