Groups:,,,,,,,,,,,,
GPIO_[13..4] =, GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4],  unsigned decimal,
335,1012,1,1,1,1,1,1,0,1,0,0, 
336,1012,1,1,1,1,1,1,0,1,0,0, 
337,1012,1,1,1,1,1,1,0,1,0,0, 
338,1012,1,1,1,1,1,1,0,1,0,0, 
339,1012,1,1,1,1,1,1,0,1,0,0, 
340,1012,1,1,1,1,1,1,0,1,0,0, 
341,1012,1,1,1,1,1,1,0,1,0,0, 
342,1012,1,1,1,1,1,1,0,1,0,0, 
343,1013,1,1,1,1,1,1,0,1,0,1, 
344,1013,1,1,1,1,1,1,0,1,0,1, 
345,1013,1,1,1,1,1,1,0,1,0,1, 
346,1013,1,1,1,1,1,1,0,1,0,1, 
347,1013,1,1,1,1,1,1,0,1,0,1, 
348,1014,1,1,1,1,1,1,0,1,1,0, 
349,1014,1,1,1,1,1,1,0,1,1,0, 
350,1014,1,1,1,1,1,1,0,1,1,0, 
351,1014,1,1,1,1,1,1,0,1,1,0, 
352,1014,1,1,1,1,1,1,0,1,1,0, 
353,1014,1,1,1,1,1,1,0,1,1,0, 
354,1014,1,1,1,1,1,1,0,1,1,0, 
355,1014,1,1,1,1,1,1,0,1,1,0, 
356,1014,1,1,1,1,1,1,0,1,1,0, 
357,1014,1,1,1,1,1,1,0,1,1,0, 
358,1015,1,1,1,1,1,1,0,1,1,1, 
359,1015,1,1,1,1,1,1,0,1,1,1, 
360,1015,1,1,1,1,1,1,0,1,1,1, 
361,1015,1,1,1,1,1,1,0,1,1,1, 
362,1015,1,1,1,1,1,1,0,1,1,1, 
363,1015,1,1,1,1,1,1,0,1,1,1, 
364,1015,1,1,1,1,1,1,0,1,1,1, 
365,1015,1,1,1,1,1,1,0,1,1,1, 
366,1015,1,1,1,1,1,1,0,1,1,1, 
367,1016,1,1,1,1,1,1,1,0,0,0, 
368,1016,1,1,1,1,1,1,1,0,0,0, 
369,1016,1,1,1,1,1,1,1,0,0,0, 
370,1016,1,1,1,1,1,1,1,0,0,0, 
371,1016,1,1,1,1,1,1,1,0,0,0, 
372,1016,1,1,1,1,1,1,1,0,0,0, 
373,1016,1,1,1,1,1,1,1,0,0,0, 
374,1016,1,1,1,1,1,1,1,0,0,0, 
375,1016,1,1,1,1,1,1,1,0,0,0, 
376,1016,1,1,1,1,1,1,1,0,0,0, 
377,1017,1,1,1,1,1,1,1,0,0,1, 
378,1017,1,1,1,1,1,1,1,0,0,1, 
379,1017,1,1,1,1,1,1,1,0,0,1, 
380,1017,1,1,1,1,1,1,1,0,0,1, 
381,1017,1,1,1,1,1,1,1,0,0,1, 
382,1017,1,1,1,1,1,1,1,0,0,1, 
383,1017,1,1,1,1,1,1,1,0,0,1, 
384,1017,1,1,1,1,1,1,1,0,0,1, 
385,1017,1,1,1,1,1,1,1,0,0,1, 
386,1017,1,1,1,1,1,1,1,0,0,1, 
387,1018,1,1,1,1,1,1,1,0,1,0, 
388,1018,1,1,1,1,1,1,1,0,1,0, 
389,1018,1,1,1,1,1,1,1,0,1,0, 
390,1018,1,1,1,1,1,1,1,0,1,0, 
391,1018,1,1,1,1,1,1,1,0,1,0, 
392,1018,1,1,1,1,1,1,1,0,1,0, 
393,1018,1,1,1,1,1,1,1,0,1,0, 
394,1018,1,1,1,1,1,1,1,0,1,0, 
395,1018,1,1,1,1,1,1,1,0,1,0, 
396,1018,1,1,1,1,1,1,1,0,1,0, 
397,1019,1,1,1,1,1,1,1,0,1,1, 
398,1019,1,1,1,1,1,1,1,0,1,1, 
399,1019,1,1,1,1,1,1,1,0,1,1, 
400,1019,1,1,1,1,1,1,1,0,1,1, 
401,1019,1,1,1,1,1,1,1,0,1,1, 
402,1019,1,1,1,1,1,1,1,0,1,1, 
403,1019,1,1,1,1,1,1,1,0,1,1, 
404,1019,1,1,1,1,1,1,1,0,1,1, 
405,1019,1,1,1,1,1,1,1,0,1,1, 
406,1019,1,1,1,1,1,1,1,0,1,1, 
407,1019,1,1,1,1,1,1,1,0,1,1, 
408,1019,1,1,1,1,1,1,1,0,1,1, 
409,1019,1,1,1,1,1,1,1,0,1,1, 
410,1019,1,1,1,1,1,1,1,0,1,1, 
411,1020,1,1,1,1,1,1,1,1,0,0, 
412,1020,1,1,1,1,1,1,1,1,0,0, 
413,1020,1,1,1,1,1,1,1,1,0,0, 
414,1020,1,1,1,1,1,1,1,1,0,0, 
415,1020,1,1,1,1,1,1,1,1,0,0, 
416,1020,1,1,1,1,1,1,1,1,0,0, 
417,1020,1,1,1,1,1,1,1,1,0,0, 
418,1020,1,1,1,1,1,1,1,1,0,0, 
419,1020,1,1,1,1,1,1,1,1,0,0, 
420,1020,1,1,1,1,1,1,1,1,0,0, 
421,1021,1,1,1,1,1,1,1,1,0,1, 
422,1021,1,1,1,1,1,1,1,1,0,1, 
423,1021,1,1,1,1,1,1,1,1,0,1, 
424,1021,1,1,1,1,1,1,1,1,0,1, 
425,1021,1,1,1,1,1,1,1,1,0,1, 
426,1021,1,1,1,1,1,1,1,1,0,1, 
427,1021,1,1,1,1,1,1,1,1,0,1, 
428,1021,1,1,1,1,1,1,1,1,0,1, 
429,1021,1,1,1,1,1,1,1,1,0,1, 
430,1021,1,1,1,1,1,1,1,1,0,1, 
431,1021,1,1,1,1,1,1,1,1,0,1, 
432,1021,1,1,1,1,1,1,1,1,0,1, 
433,1021,1,1,1,1,1,1,1,1,0,1, 
434,1021,1,1,1,1,1,1,1,1,0,1, 
435,1021,1,1,1,1,1,1,1,1,0,1, 
436,1021,1,1,1,1,1,1,1,1,0,1, 
437,1021,1,1,1,1,1,1,1,1,0,1, 
438,1021,1,1,1,1,1,1,1,1,0,1, 
439,1021,1,1,1,1,1,1,1,1,0,1, 
440,1021,1,1,1,1,1,1,1,1,0,1, 
441,1022,1,1,1,1,1,1,1,1,1,0, 
442,1022,1,1,1,1,1,1,1,1,1,0, 
443,1022,1,1,1,1,1,1,1,1,1,0, 
444,1022,1,1,1,1,1,1,1,1,1,0, 
445,1022,1,1,1,1,1,1,1,1,1,0, 
446,1022,1,1,1,1,1,1,1,1,1,0, 
447,1022,1,1,1,1,1,1,1,1,1,0, 
448,1022,1,1,1,1,1,1,1,1,1,0, 
449,1022,1,1,1,1,1,1,1,1,1,0, 
450,1022,1,1,1,1,1,1,1,1,1,0, 
451,1022,1,1,1,1,1,1,1,1,1,0, 
452,1022,1,1,1,1,1,1,1,1,1,0, 
453,1022,1,1,1,1,1,1,1,1,1,0, 
454,1022,1,1,1,1,1,1,1,1,1,0, 
455,1022,1,1,1,1,1,1,1,1,1,0, 
456,1022,1,1,1,1,1,1,1,1,1,0, 
457,1022,1,1,1,1,1,1,1,1,1,0, 
458,1022,1,1,1,1,1,1,1,1,1,0, 
459,1022,1,1,1,1,1,1,1,1,1,0, 
460,1022,1,1,1,1,1,1,1,1,1,0, 
461,1022,1,1,1,1,1,1,1,1,1,0, 
462,1022,1,1,1,1,1,1,1,1,1,0, 
463,1022,1,1,1,1,1,1,1,1,1,0, 
464,1022,1,1,1,1,1,1,1,1,1,0, 
465,1023,1,1,1,1,1,1,1,1,1,1, 
466,1023,1,1,1,1,1,1,1,1,1,1, 
467,1023,1,1,1,1,1,1,1,1,1,1, 
468,1023,1,1,1,1,1,1,1,1,1,1, 
469,1023,1,1,1,1,1,1,1,1,1,1, 
470,1023,1,1,1,1,1,1,1,1,1,1, 
471,1023,1,1,1,1,1,1,1,1,1,1, 
472,1023,1,1,1,1,1,1,1,1,1,1, 
473,1023,1,1,1,1,1,1,1,1,1,1, 
474,1023,1,1,1,1,1,1,1,1,1,1, 
475,1023,1,1,1,1,1,1,1,1,1,1, 
476,1023,1,1,1,1,1,1,1,1,1,1, 
477,1023,1,1,1,1,1,1,1,1,1,1, 
478,1023,1,1,1,1,1,1,1,1,1,1, 
479,1023,1,1,1,1,1,1,1,1,1,1, 
480,1023,1,1,1,1,1,1,1,1,1,1, 
481,1023,1,1,1,1,1,1,1,1,1,1, 
482,1023,1,1,1,1,1,1,1,1,1,1, 
483,1023,1,1,1,1,1,1,1,1,1,1, 
484,1023,1,1,1,1,1,1,1,1,1,1, 
485,1023,1,1,1,1,1,1,1,1,1,1, 
486,1023,1,1,1,1,1,1,1,1,1,1, 
487,1023,1,1,1,1,1,1,1,1,1,1, 
488,1023,1,1,1,1,1,1,1,1,1,1, 
489,1023,1,1,1,1,1,1,1,1,1,1, 
490,1023,1,1,1,1,1,1,1,1,1,1, 
491,1023,1,1,1,1,1,1,1,1,1,1, 
492,1023,1,1,1,1,1,1,1,1,1,1, 
493,1023,1,1,1,1,1,1,1,1,1,1, 
494,1023,1,1,1,1,1,1,1,1,1,1, 
495,1023,1,1,1,1,1,1,1,1,1,1, 
496,1023,1,1,1,1,1,1,1,1,1,1, 
497,1023,1,1,1,1,1,1,1,1,1,1, 
498,1023,1,1,1,1,1,1,1,1,1,1, 
499,1023,1,1,1,1,1,1,1,1,1,1, 
500,1023,1,1,1,1,1,1,1,1,1,1, 
501,1023,1,1,1,1,1,1,1,1,1,1, 
502,1023,1,1,1,1,1,1,1,1,1,1, 
503,1023,1,1,1,1,1,1,1,1,1,1, 
504,1023,1,1,1,1,1,1,1,1,1,1, 
505,1023,1,1,1,1,1,1,1,1,1,1, 
506,1023,1,1,1,1,1,1,1,1,1,1, 
507,1023,1,1,1,1,1,1,1,1,1,1, 
508,1023,1,1,1,1,1,1,1,1,1,1, 
509,1023,1,1,1,1,1,1,1,1,1,1, 
510,1023,1,1,1,1,1,1,1,1,1,1, 
511,1023,1,1,1,1,1,1,1,1,1,1, 
512,1023,1,1,1,1,1,1,1,1,1,1, 
513,1023,1,1,1,1,1,1,1,1,1,1, 
