Groups:
GPIO_[13..4] =, GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4],  unsigned decimal

Data:
time unit: s, GPIO_[13..4], GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4], 
0, X, X, X, X, X, X, X, X, X, X, X, 
268, 592, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 
269, 592, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 
270, 593, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 
271, 593, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 
272, 593, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 
273, 594, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 
274, 594, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 
275, 595, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 
276, 595, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 
277, 595, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 
278, 596, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 
279, 596, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 
280, 597, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 
281, 597, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 
282, 597, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 
283, 598, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 
284, 598, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 
285, 599, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 
286, 599, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 
287, 599, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 
288, 600, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 
289, 600, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 
290, 601, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 
291, 601, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 
292, 602, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 
293, 602, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 
294, 602, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 
295, 603, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 
296, 603, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 
297, 604, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 
298, 604, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 
299, 604, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 
300, 605, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 
301, 605, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 
302, 606, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 
303, 606, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 
304, 606, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 
305, 607, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 
306, 607, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 
307, 608, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 
308, 608, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 
309, 609, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 
310, 609, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 
311, 609, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 
312, 610, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 
313, 610, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 
314, 611, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 
315, 611, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 
316, 611, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 
317, 612, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 
318, 612, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 
319, 613, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 
320, 613, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 
321, 613, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 
322, 614, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 
323, 614, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 
324, 615, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 
325, 615, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 
326, 615, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 
327, 616, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 
328, 616, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 
329, 617, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 
330, 617, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 
331, 618, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 
332, 618, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 
333, 618, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 
334, 619, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 
335, 619, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 
336, 620, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 
337, 620, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 
338, 620, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 
339, 621, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 
340, 621, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 
341, 622, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
342, 622, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
343, 622, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 
344, 623, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
345, 623, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 
346, 624, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
347, 624, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
348, 624, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 
349, 625, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 
350, 625, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 
351, 626, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 
352, 626, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 
353, 627, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 
