Groups:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GPIO_[13..4] =, GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4],  unsigned decimal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fout1[27..18] =, fout1[27], fout1[26], fout1[25], fout1[24], fout1[23], fout1[22], fout1[21], fout1[20], fout1[19], fout1[18],  unsigned decimal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Group =, fout20, fout21, fout22, fout23, fout24, fout25, fout26, fout27,  unsigned decimal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tri[9..0] =, tri[9], tri[8], tri[7], tri[6], tri[5], tri[4], tri[3], tri[2], tri[1], tri[0],  unsigned decimal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
time unit: ms, GPIO_[13..4], GPIO_[13], GPIO_[12], GPIO_[11], GPIO_[10], GPIO_[9], GPIO_[8], GPIO_[7], GPIO_[6], GPIO_[5], GPIO_[4], fout1[27..18], fout1[27], fout1[26], fout1[25], fout1[24], fout1[23], fout1[22], fout1[21], fout1[20], fout1[19], fout1[18], Group, fout20, fout21, fout22, fout23, fout24, fout25, fout26, fout27, tri[9..0], tri[9], tri[8], tri[7], tri[6], tri[5], tri[4], tri[3], tri[2], tri[1], tri[0], 
0, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, X, 
2073,792,1,1,0,0,0,1,1,0,0,0,792,1,1,0,0,0,1,1,0,0,0,23,0,0,0,1,0,1,1,1,978,1,1,1,1,0,1,0,0,1,0, 
2074,792,1,1,0,0,0,1,1,0,0,0,792,1,1,0,0,0,1,1,0,0,0,231,1,1,1,0,0,1,1,1,978,1,1,1,1,0,1,0,0,1,0, 
2075,793,1,1,0,0,0,1,1,0,0,1,793,1,1,0,0,0,1,1,0,0,1,231,1,1,1,0,0,1,1,1,976,1,1,1,1,0,1,0,0,0,0, 
2076,793,1,1,0,0,0,1,1,0,0,1,793,1,1,0,0,0,1,1,0,0,1,103,0,1,1,0,0,1,1,1,974,1,1,1,1,0,0,1,1,1,0, 
2077,794,1,1,0,0,0,1,1,0,1,0,794,1,1,0,0,0,1,1,0,1,0,103,0,1,1,0,0,1,1,1,974,1,1,1,1,0,0,1,1,1,0, 
2078,795,1,1,0,0,0,1,1,0,1,1,795,1,1,0,0,0,1,1,0,1,1,167,1,0,1,0,0,1,1,1,972,1,1,1,1,0,0,1,1,0,0, 
2079,795,1,1,0,0,0,1,1,0,1,1,795,1,1,0,0,0,1,1,0,1,1,39,0,0,1,0,0,1,1,1,972,1,1,1,1,0,0,1,1,0,0, 
2080,796,1,1,0,0,0,1,1,1,0,0,796,1,1,0,0,0,1,1,1,0,0,39,0,0,1,0,0,1,1,1,970,1,1,1,1,0,0,1,0,1,0, 
2081,796,1,1,0,0,0,1,1,1,0,0,796,1,1,0,0,0,1,1,1,0,0,199,1,1,0,0,0,1,1,1,968,1,1,1,1,0,0,1,0,0,0, 
2082,797,1,1,0,0,0,1,1,1,0,1,797,1,1,0,0,0,1,1,1,0,1,199,1,1,0,0,0,1,1,1,968,1,1,1,1,0,0,1,0,0,0, 
2083,798,1,1,0,0,0,1,1,1,1,0,798,1,1,0,0,0,1,1,1,1,0,71,0,1,0,0,0,1,1,1,966,1,1,1,1,0,0,0,1,1,0, 
2084,798,1,1,0,0,0,1,1,1,1,0,798,1,1,0,0,0,1,1,1,1,0,135,1,0,0,0,0,1,1,1,966,1,1,1,1,0,0,0,1,1,0, 
2085,799,1,1,0,0,0,1,1,1,1,1,799,1,1,0,0,0,1,1,1,1,1,135,1,0,0,0,0,1,1,1,964,1,1,1,1,0,0,0,1,0,0, 
2086,799,1,1,0,0,0,1,1,1,1,1,799,1,1,0,0,0,1,1,1,1,1,7,0,0,0,0,0,1,1,1,962,1,1,1,1,0,0,0,0,1,0, 
2087,800,1,1,0,0,1,0,0,0,0,0,800,1,1,0,0,1,0,0,0,0,0,7,0,0,0,0,0,1,1,1,962,1,1,1,1,0,0,0,0,1,0, 
2088,801,1,1,0,0,1,0,0,0,0,1,801,1,1,0,0,1,0,0,0,0,1,251,1,1,1,1,1,0,1,1,960,1,1,1,1,0,0,0,0,0,0, 
2089,801,1,1,0,0,1,0,0,0,0,1,801,1,1,0,0,1,0,0,0,0,1,123,0,1,1,1,1,0,1,1,960,1,1,1,1,0,0,0,0,0,0, 
2090,802,1,1,0,0,1,0,0,0,1,0,802,1,1,0,0,1,0,0,0,1,0,123,0,1,1,1,1,0,1,1,958,1,1,1,0,1,1,1,1,1,0, 
2091,803,1,1,0,0,1,0,0,0,1,1,803,1,1,0,0,1,0,0,0,1,1,187,1,0,1,1,1,0,1,1,956,1,1,1,0,1,1,1,1,0,0, 
2092,803,1,1,0,0,1,0,0,0,1,1,803,1,1,0,0,1,0,0,0,1,1,59,0,0,1,1,1,0,1,1,956,1,1,1,0,1,1,1,1,0,0, 
2093,804,1,1,0,0,1,0,0,1,0,0,804,1,1,0,0,1,0,0,1,0,0,59,0,0,1,1,1,0,1,1,954,1,1,1,0,1,1,1,0,1,0, 
2094,804,1,1,0,0,1,0,0,1,0,0,804,1,1,0,0,1,0,0,1,0,0,219,1,1,0,1,1,0,1,1,952,1,1,1,0,1,1,1,0,0,0, 
2095,805,1,1,0,0,1,0,0,1,0,1,805,1,1,0,0,1,0,0,1,0,1,219,1,1,0,1,1,0,1,1,952,1,1,1,0,1,1,1,0,0,0, 
2096,806,1,1,0,0,1,0,0,1,1,0,806,1,1,0,0,1,0,0,1,1,0,91,0,1,0,1,1,0,1,1,950,1,1,1,0,1,1,0,1,1,0, 
2097,806,1,1,0,0,1,0,0,1,1,0,806,1,1,0,0,1,0,0,1,1,0,155,1,0,0,1,1,0,1,1,950,1,1,1,0,1,1,0,1,1,0, 
2098,807,1,1,0,0,1,0,0,1,1,1,807,1,1,0,0,1,0,0,1,1,1,155,1,0,0,1,1,0,1,1,948,1,1,1,0,1,1,0,1,0,0, 
2099,807,1,1,0,0,1,0,0,1,1,1,807,1,1,0,0,1,0,0,1,1,1,27,0,0,0,1,1,0,1,1,946,1,1,1,0,1,1,0,0,1,0, 
2100,808,1,1,0,0,1,0,1,0,0,0,808,1,1,0,0,1,0,1,0,0,0,27,0,0,0,1,1,0,1,1,946,1,1,1,0,1,1,0,0,1,0, 
2101,809,1,1,0,0,1,0,1,0,0,1,809,1,1,0,0,1,0,1,0,0,1,235,1,1,1,0,1,0,1,1,944,1,1,1,0,1,1,0,0,0,0, 
2102,809,1,1,0,0,1,0,1,0,0,1,809,1,1,0,0,1,0,1,0,0,1,107,0,1,1,0,1,0,1,1,944,1,1,1,0,1,1,0,0,0,0, 
2103,810,1,1,0,0,1,0,1,0,1,0,810,1,1,0,0,1,0,1,0,1,0,107,0,1,1,0,1,0,1,1,942,1,1,1,0,1,0,1,1,1,0, 
2104,811,1,1,0,0,1,0,1,0,1,1,811,1,1,0,0,1,0,1,0,1,1,171,1,0,1,0,1,0,1,1,940,1,1,1,0,1,0,1,1,0,0, 
2105,811,1,1,0,0,1,0,1,0,1,1,811,1,1,0,0,1,0,1,0,1,1,43,0,0,1,0,1,0,1,1,940,1,1,1,0,1,0,1,1,0,0, 
2106,812,1,1,0,0,1,0,1,1,0,0,812,1,1,0,0,1,0,1,1,0,0,43,0,0,1,0,1,0,1,1,938,1,1,1,0,1,0,1,0,1,0, 
2107,812,1,1,0,0,1,0,1,1,0,0,812,1,1,0,0,1,0,1,1,0,0,203,1,1,0,0,1,0,1,1,936,1,1,1,0,1,0,1,0,0,0, 
2108,813,1,1,0,0,1,0,1,1,0,1,813,1,1,0,0,1,0,1,1,0,1,203,1,1,0,0,1,0,1,1,936,1,1,1,0,1,0,1,0,0,0, 
2109,814,1,1,0,0,1,0,1,1,1,0,814,1,1,0,0,1,0,1,1,1,0,75,0,1,0,0,1,0,1,1,934,1,1,1,0,1,0,0,1,1,0, 
2110,814,1,1,0,0,1,0,1,1,1,0,814,1,1,0,0,1,0,1,1,1,0,139,1,0,0,0,1,0,1,1,934,1,1,1,0,1,0,0,1,1,0, 
2111,815,1,1,0,0,1,0,1,1,1,1,815,1,1,0,0,1,0,1,1,1,1,139,1,0,0,0,1,0,1,1,932,1,1,1,0,1,0,0,1,0,0, 
2112,815,1,1,0,0,1,0,1,1,1,1,815,1,1,0,0,1,0,1,1,1,1,11,0,0,0,0,1,0,1,1,930,1,1,1,0,1,0,0,0,1,0, 
2113,816,1,1,0,0,1,1,0,0,0,0,816,1,1,0,0,1,1,0,0,0,0,11,0,0,0,0,1,0,1,1,930,1,1,1,0,1,0,0,0,1,0, 
2114,817,1,1,0,0,1,1,0,0,0,1,817,1,1,0,0,1,1,0,0,0,1,243,1,1,1,1,0,0,1,1,928,1,1,1,0,1,0,0,0,0,0, 
2115,817,1,1,0,0,1,1,0,0,0,1,817,1,1,0,0,1,1,0,0,0,1,115,0,1,1,1,0,0,1,1,928,1,1,1,0,1,0,0,0,0,0, 
2116,818,1,1,0,0,1,1,0,0,1,0,818,1,1,0,0,1,1,0,0,1,0,115,0,1,1,1,0,0,1,1,926,1,1,1,0,0,1,1,1,1,0, 
2117,819,1,1,0,0,1,1,0,0,1,1,819,1,1,0,0,1,1,0,0,1,1,179,1,0,1,1,0,0,1,1,924,1,1,1,0,0,1,1,1,0,0, 
2118,819,1,1,0,0,1,1,0,0,1,1,819,1,1,0,0,1,1,0,0,1,1,51,0,0,1,1,0,0,1,1,924,1,1,1,0,0,1,1,1,0,0, 
2119,820,1,1,0,0,1,1,0,1,0,0,820,1,1,0,0,1,1,0,1,0,0,51,0,0,1,1,0,0,1,1,922,1,1,1,0,0,1,1,0,1,0, 
2120,820,1,1,0,0,1,1,0,1,0,0,820,1,1,0,0,1,1,0,1,0,0,211,1,1,0,1,0,0,1,1,920,1,1,1,0,0,1,1,0,0,0, 
2121,821,1,1,0,0,1,1,0,1,0,1,821,1,1,0,0,1,1,0,1,0,1,211,1,1,0,1,0,0,1,1,920,1,1,1,0,0,1,1,0,0,0, 
2122,822,1,1,0,0,1,1,0,1,1,0,822,1,1,0,0,1,1,0,1,1,0,83,0,1,0,1,0,0,1,1,918,1,1,1,0,0,1,0,1,1,0, 
2123,822,1,1,0,0,1,1,0,1,1,0,822,1,1,0,0,1,1,0,1,1,0,147,1,0,0,1,0,0,1,1,918,1,1,1,0,0,1,0,1,1,0, 
2124,823,1,1,0,0,1,1,0,1,1,1,823,1,1,0,0,1,1,0,1,1,1,147,1,0,0,1,0,0,1,1,916,1,1,1,0,0,1,0,1,0,0, 
2125,823,1,1,0,0,1,1,0,1,1,1,823,1,1,0,0,1,1,0,1,1,1,19,0,0,0,1,0,0,1,1,914,1,1,1,0,0,1,0,0,1,0, 
2126,824,1,1,0,0,1,1,1,0,0,0,824,1,1,0,0,1,1,1,0,0,0,19,0,0,0,1,0,0,1,1,914,1,1,1,0,0,1,0,0,1,0, 
2127,825,1,1,0,0,1,1,1,0,0,1,825,1,1,0,0,1,1,1,0,0,1,227,1,1,1,0,0,0,1,1,912,1,1,1,0,0,1,0,0,0,0, 
2128,825,1,1,0,0,1,1,1,0,0,1,825,1,1,0,0,1,1,1,0,0,1,99,0,1,1,0,0,0,1,1,912,1,1,1,0,0,1,0,0,0,0, 
2129,826,1,1,0,0,1,1,1,0,1,0,826,1,1,0,0,1,1,1,0,1,0,99,0,1,1,0,0,0,1,1,910,1,1,1,0,0,0,1,1,1,0, 
2130,827,1,1,0,0,1,1,1,0,1,1,827,1,1,0,0,1,1,1,0,1,1,163,1,0,1,0,0,0,1,1,908,1,1,1,0,0,0,1,1,0,0, 
2131,827,1,1,0,0,1,1,1,0,1,1,827,1,1,0,0,1,1,1,0,1,1,35,0,0,1,0,0,0,1,1,908,1,1,1,0,0,0,1,1,0,0, 
2132,828,1,1,0,0,1,1,1,1,0,0,828,1,1,0,0,1,1,1,1,0,0,35,0,0,1,0,0,0,1,1,906,1,1,1,0,0,0,1,0,1,0, 
2133,828,1,1,0,0,1,1,1,1,0,0,828,1,1,0,0,1,1,1,1,0,0,195,1,1,0,0,0,0,1,1,904,1,1,1,0,0,0,1,0,0,0, 
2134,829,1,1,0,0,1,1,1,1,0,1,829,1,1,0,0,1,1,1,1,0,1,195,1,1,0,0,0,0,1,1,904,1,1,1,0,0,0,1,0,0,0, 
2135,830,1,1,0,0,1,1,1,1,1,0,830,1,1,0,0,1,1,1,1,1,0,67,0,1,0,0,0,0,1,1,902,1,1,1,0,0,0,0,1,1,0, 
2136,830,1,1,0,0,1,1,1,1,1,0,830,1,1,0,0,1,1,1,1,1,0,131,1,0,0,0,0,0,1,1,902,1,1,1,0,0,0,0,1,1,0, 
2137,831,1,1,0,0,1,1,1,1,1,1,831,1,1,0,0,1,1,1,1,1,1,131,1,0,0,0,0,0,1,1,900,1,1,1,0,0,0,0,1,0,0, 
2138,831,1,1,0,0,1,1,1,1,1,1,831,1,1,0,0,1,1,1,1,1,1,3,0,0,0,0,0,0,1,1,898,1,1,1,0,0,0,0,0,1,0, 
2139,832,1,1,0,1,0,0,0,0,0,0,832,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,898,1,1,1,0,0,0,0,0,1,0, 
2140,833,1,1,0,1,0,0,0,0,0,1,833,1,1,0,1,0,0,0,0,0,1,253,1,1,1,1,1,1,0,1,896,1,1,1,0,0,0,0,0,0,0, 
2141,833,1,1,0,1,0,0,0,0,0,1,833,1,1,0,1,0,0,0,0,0,1,125,0,1,1,1,1,1,0,1,896,1,1,1,0,0,0,0,0,0,0, 
2142,834,1,1,0,1,0,0,0,0,1,0,834,1,1,0,1,0,0,0,0,1,0,125,0,1,1,1,1,1,0,1,894,1,1,0,1,1,1,1,1,1,0, 
2143,835,1,1,0,1,0,0,0,0,1,1,835,1,1,0,1,0,0,0,0,1,1,189,1,0,1,1,1,1,0,1,892,1,1,0,1,1,1,1,1,0,0, 
2144,835,1,1,0,1,0,0,0,0,1,1,835,1,1,0,1,0,0,0,0,1,1,61,0,0,1,1,1,1,0,1,892,1,1,0,1,1,1,1,1,0,0, 
2145,836,1,1,0,1,0,0,0,1,0,0,836,1,1,0,1,0,0,0,1,0,0,61,0,0,1,1,1,1,0,1,890,1,1,0,1,1,1,1,0,1,0, 
2146,836,1,1,0,1,0,0,0,1,0,0,836,1,1,0,1,0,0,0,1,0,0,221,1,1,0,1,1,1,0,1,888,1,1,0,1,1,1,1,0,0,0, 
2147,837,1,1,0,1,0,0,0,1,0,1,837,1,1,0,1,0,0,0,1,0,1,221,1,1,0,1,1,1,0,1,888,1,1,0,1,1,1,1,0,0,0, 
2148,838,1,1,0,1,0,0,0,1,1,0,838,1,1,0,1,0,0,0,1,1,0,93,0,1,0,1,1,1,0,1,886,1,1,0,1,1,1,0,1,1,0, 
2149,838,1,1,0,1,0,0,0,1,1,0,838,1,1,0,1,0,0,0,1,1,0,157,1,0,0,1,1,1,0,1,886,1,1,0,1,1,1,0,1,1,0, 
2150,839,1,1,0,1,0,0,0,1,1,1,839,1,1,0,1,0,0,0,1,1,1,157,1,0,0,1,1,1,0,1,884,1,1,0,1,1,1,0,1,0,0, 
2151,839,1,1,0,1,0,0,0,1,1,1,839,1,1,0,1,0,0,0,1,1,1,29,0,0,0,1,1,1,0,1,882,1,1,0,1,1,1,0,0,1,0, 
2152,840,1,1,0,1,0,0,1,0,0,0,840,1,1,0,1,0,0,1,0,0,0,29,0,0,0,1,1,1,0,1,882,1,1,0,1,1,1,0,0,1,0, 
2153,841,1,1,0,1,0,0,1,0,0,1,841,1,1,0,1,0,0,1,0,0,1,237,1,1,1,0,1,1,0,1,880,1,1,0,1,1,1,0,0,0,0, 
2154,841,1,1,0,1,0,0,1,0,0,1,841,1,1,0,1,0,0,1,0,0,1,109,0,1,1,0,1,1,0,1,880,1,1,0,1,1,1,0,0,0,0, 
2155,842,1,1,0,1,0,0,1,0,1,0,842,1,1,0,1,0,0,1,0,1,0,109,0,1,1,0,1,1,0,1,878,1,1,0,1,1,0,1,1,1,0, 
2156,843,1,1,0,1,0,0,1,0,1,1,843,1,1,0,1,0,0,1,0,1,1,173,1,0,1,0,1,1,0,1,876,1,1,0,1,1,0,1,1,0,0, 
2157,843,1,1,0,1,0,0,1,0,1,1,843,1,1,0,1,0,0,1,0,1,1,45,0,0,1,0,1,1,0,1,876,1,1,0,1,1,0,1,1,0,0, 
2158,844,1,1,0,1,0,0,1,1,0,0,844,1,1,0,1,0,0,1,1,0,0,45,0,0,1,0,1,1,0,1,874,1,1,0,1,1,0,1,0,1,0, 
2159,844,1,1,0,1,0,0,1,1,0,0,844,1,1,0,1,0,0,1,1,0,0,205,1,1,0,0,1,1,0,1,872,1,1,0,1,1,0,1,0,0,0, 
2160,845,1,1,0,1,0,0,1,1,0,1,845,1,1,0,1,0,0,1,1,0,1,205,1,1,0,0,1,1,0,1,872,1,1,0,1,1,0,1,0,0,0, 
2161,846,1,1,0,1,0,0,1,1,1,0,846,1,1,0,1,0,0,1,1,1,0,77,0,1,0,0,1,1,0,1,870,1,1,0,1,1,0,0,1,1,0, 
2162,846,1,1,0,1,0,0,1,1,1,0,846,1,1,0,1,0,0,1,1,1,0,141,1,0,0,0,1,1,0,1,870,1,1,0,1,1,0,0,1,1,0, 
2163,847,1,1,0,1,0,0,1,1,1,1,847,1,1,0,1,0,0,1,1,1,1,141,1,0,0,0,1,1,0,1,868,1,1,0,1,1,0,0,1,0,0, 
2164,847,1,1,0,1,0,0,1,1,1,1,847,1,1,0,1,0,0,1,1,1,1,13,0,0,0,0,1,1,0,1,866,1,1,0,1,1,0,0,0,1,0, 
2165,848,1,1,0,1,0,1,0,0,0,0,848,1,1,0,1,0,1,0,0,0,0,13,0,0,0,0,1,1,0,1,866,1,1,0,1,1,0,0,0,1,0, 
2166,849,1,1,0,1,0,1,0,0,0,1,849,1,1,0,1,0,1,0,0,0,1,245,1,1,1,1,0,1,0,1,864,1,1,0,1,1,0,0,0,0,0, 
2167,849,1,1,0,1,0,1,0,0,0,1,849,1,1,0,1,0,1,0,0,0,1,117,0,1,1,1,0,1,0,1,864,1,1,0,1,1,0,0,0,0,0, 
2168,850,1,1,0,1,0,1,0,0,1,0,850,1,1,0,1,0,1,0,0,1,0,117,0,1,1,1,0,1,0,1,862,1,1,0,1,0,1,1,1,1,0, 
2169,850,1,1,0,1,0,1,0,0,1,0,850,1,1,0,1,0,1,0,0,1,0,181,1,0,1,1,0,1,0,1,860,1,1,0,1,0,1,1,1,0,0, 
2170,851,1,1,0,1,0,1,0,0,1,1,851,1,1,0,1,0,1,0,0,1,1,181,1,0,1,1,0,1,0,1,860,1,1,0,1,0,1,1,1,0,0, 
2171,852,1,1,0,1,0,1,0,1,0,0,852,1,1,0,1,0,1,0,1,0,0,53,0,0,1,1,0,1,0,1,858,1,1,0,1,0,1,1,0,1,0, 
2172,852,1,1,0,1,0,1,0,1,0,0,852,1,1,0,1,0,1,0,1,0,0,213,1,1,0,1,0,1,0,1,858,1,1,0,1,0,1,1,0,1,0, 
2173,853,1,1,0,1,0,1,0,1,0,1,853,1,1,0,1,0,1,0,1,0,1,213,1,1,0,1,0,1,0,1,856,1,1,0,1,0,1,1,0,0,0, 
2174,854,1,1,0,1,0,1,0,1,1,0,854,1,1,0,1,0,1,0,1,1,0,85,0,1,0,1,0,1,0,1,854,1,1,0,1,0,1,0,1,1,0, 
2175,854,1,1,0,1,0,1,0,1,1,0,854,1,1,0,1,0,1,0,1,1,0,149,1,0,0,1,0,1,0,1,854,1,1,0,1,0,1,0,1,1,0, 
2176,855,1,1,0,1,0,1,0,1,1,1,855,1,1,0,1,0,1,0,1,1,1,149,1,0,0,1,0,1,0,1,852,1,1,0,1,0,1,0,1,0,0, 
2177,855,1,1,0,1,0,1,0,1,1,1,855,1,1,0,1,0,1,0,1,1,1,21,0,0,0,1,0,1,0,1,850,1,1,0,1,0,1,0,0,1,0, 
2178,856,1,1,0,1,0,1,1,0,0,0,856,1,1,0,1,0,1,1,0,0,0,21,0,0,0,1,0,1,0,1,850,1,1,0,1,0,1,0,0,1,0, 
2179,857,1,1,0,1,0,1,1,0,0,1,857,1,1,0,1,0,1,1,0,0,1,229,1,1,1,0,0,1,0,1,848,1,1,0,1,0,1,0,0,0,0, 
2180,857,1,1,0,1,0,1,1,0,0,1,857,1,1,0,1,0,1,1,0,0,1,101,0,1,1,0,0,1,0,1,848,1,1,0,1,0,1,0,0,0,0, 
2181,858,1,1,0,1,0,1,1,0,1,0,858,1,1,0,1,0,1,1,0,1,0,101,0,1,1,0,0,1,0,1,846,1,1,0,1,0,0,1,1,1,0, 
2182,858,1,1,0,1,0,1,1,0,1,0,858,1,1,0,1,0,1,1,0,1,0,165,1,0,1,0,0,1,0,1,844,1,1,0,1,0,0,1,1,0,0, 
2183,859,1,1,0,1,0,1,1,0,1,1,859,1,1,0,1,0,1,1,0,1,1,165,1,0,1,0,0,1,0,1,844,1,1,0,1,0,0,1,1,0,0, 
2184,860,1,1,0,1,0,1,1,1,0,0,860,1,1,0,1,0,1,1,1,0,0,37,0,0,1,0,0,1,0,1,842,1,1,0,1,0,0,1,0,1,0, 
2185,860,1,1,0,1,0,1,1,1,0,0,860,1,1,0,1,0,1,1,1,0,0,197,1,1,0,0,0,1,0,1,842,1,1,0,1,0,0,1,0,1,0, 
2186,861,1,1,0,1,0,1,1,1,0,1,861,1,1,0,1,0,1,1,1,0,1,197,1,1,0,0,0,1,0,1,840,1,1,0,1,0,0,1,0,0,0, 
2187,862,1,1,0,1,0,1,1,1,1,0,862,1,1,0,1,0,1,1,1,1,0,69,0,1,0,0,0,1,0,1,838,1,1,0,1,0,0,0,1,1,0, 
2188,862,1,1,0,1,0,1,1,1,1,0,862,1,1,0,1,0,1,1,1,1,0,133,1,0,0,0,0,1,0,1,838,1,1,0,1,0,0,0,1,1,0, 
2189,863,1,1,0,1,0,1,1,1,1,1,863,1,1,0,1,0,1,1,1,1,1,133,1,0,0,0,0,1,0,1,836,1,1,0,1,0,0,0,1,0,0, 
2190,863,1,1,0,1,0,1,1,1,1,1,863,1,1,0,1,0,1,1,1,1,1,5,0,0,0,0,0,1,0,1,834,1,1,0,1,0,0,0,0,1,0, 
2191,864,1,1,0,1,1,0,0,0,0,0,864,1,1,0,1,1,0,0,0,0,0,5,0,0,0,0,0,1,0,1,834,1,1,0,1,0,0,0,0,1,0, 
2192,865,1,1,0,1,1,0,0,0,0,1,865,1,1,0,1,1,0,0,0,0,1,249,1,1,1,1,1,0,0,1,832,1,1,0,1,0,0,0,0,0,0, 
2193,865,1,1,0,1,1,0,0,0,0,1,865,1,1,0,1,1,0,0,0,0,1,121,0,1,1,1,1,0,0,1,832,1,1,0,1,0,0,0,0,0,0, 
2194,866,1,1,0,1,1,0,0,0,1,0,866,1,1,0,1,1,0,0,0,1,0,121,0,1,1,1,1,0,0,1,830,1,1,0,0,1,1,1,1,1,0, 
2195,866,1,1,0,1,1,0,0,0,1,0,866,1,1,0,1,1,0,0,0,1,0,185,1,0,1,1,1,0,0,1,828,1,1,0,0,1,1,1,1,0,0, 
2196,867,1,1,0,1,1,0,0,0,1,1,867,1,1,0,1,1,0,0,0,1,1,185,1,0,1,1,1,0,0,1,828,1,1,0,0,1,1,1,1,0,0, 
2197,868,1,1,0,1,1,0,0,1,0,0,868,1,1,0,1,1,0,0,1,0,0,57,0,0,1,1,1,0,0,1,826,1,1,0,0,1,1,1,0,1,0, 
2198,868,1,1,0,1,1,0,0,1,0,0,868,1,1,0,1,1,0,0,1,0,0,217,1,1,0,1,1,0,0,1,826,1,1,0,0,1,1,1,0,1,0, 
2199,869,1,1,0,1,1,0,0,1,0,1,869,1,1,0,1,1,0,0,1,0,1,217,1,1,0,1,1,0,0,1,824,1,1,0,0,1,1,1,0,0,0, 
2200,870,1,1,0,1,1,0,0,1,1,0,870,1,1,0,1,1,0,0,1,1,0,89,0,1,0,1,1,0,0,1,822,1,1,0,0,1,1,0,1,1,0, 
2201,870,1,1,0,1,1,0,0,1,1,0,870,1,1,0,1,1,0,0,1,1,0,153,1,0,0,1,1,0,0,1,822,1,1,0,0,1,1,0,1,1,0, 
2202,871,1,1,0,1,1,0,0,1,1,1,871,1,1,0,1,1,0,0,1,1,1,153,1,0,0,1,1,0,0,1,820,1,1,0,0,1,1,0,1,0,0, 
2203,871,1,1,0,1,1,0,0,1,1,1,871,1,1,0,1,1,0,0,1,1,1,25,0,0,0,1,1,0,0,1,818,1,1,0,0,1,1,0,0,1,0, 
2204,872,1,1,0,1,1,0,1,0,0,0,872,1,1,0,1,1,0,1,0,0,0,25,0,0,0,1,1,0,0,1,818,1,1,0,0,1,1,0,0,1,0, 
2205,873,1,1,0,1,1,0,1,0,0,1,873,1,1,0,1,1,0,1,0,0,1,233,1,1,1,0,1,0,0,1,816,1,1,0,0,1,1,0,0,0,0, 
2206,873,1,1,0,1,1,0,1,0,0,1,873,1,1,0,1,1,0,1,0,0,1,105,0,1,1,0,1,0,0,1,816,1,1,0,0,1,1,0,0,0,0, 
2207,874,1,1,0,1,1,0,1,0,1,0,874,1,1,0,1,1,0,1,0,1,0,105,0,1,1,0,1,0,0,1,814,1,1,0,0,1,0,1,1,1,0, 
2208,874,1,1,0,1,1,0,1,0,1,0,874,1,1,0,1,1,0,1,0,1,0,169,1,0,1,0,1,0,0,1,812,1,1,0,0,1,0,1,1,0,0, 
2209,875,1,1,0,1,1,0,1,0,1,1,875,1,1,0,1,1,0,1,0,1,1,169,1,0,1,0,1,0,0,1,812,1,1,0,0,1,0,1,1,0,0, 
2210,876,1,1,0,1,1,0,1,1,0,0,876,1,1,0,1,1,0,1,1,0,0,41,0,0,1,0,1,0,0,1,810,1,1,0,0,1,0,1,0,1,0, 
2211,876,1,1,0,1,1,0,1,1,0,0,876,1,1,0,1,1,0,1,1,0,0,201,1,1,0,0,1,0,0,1,810,1,1,0,0,1,0,1,0,1,0, 
2212,877,1,1,0,1,1,0,1,1,0,1,877,1,1,0,1,1,0,1,1,0,1,201,1,1,0,0,1,0,0,1,808,1,1,0,0,1,0,1,0,0,0, 
2213,878,1,1,0,1,1,0,1,1,1,0,878,1,1,0,1,1,0,1,1,1,0,73,0,1,0,0,1,0,0,1,806,1,1,0,0,1,0,0,1,1,0, 
2214,878,1,1,0,1,1,0,1,1,1,0,878,1,1,0,1,1,0,1,1,1,0,137,1,0,0,0,1,0,0,1,806,1,1,0,0,1,0,0,1,1,0, 
2215,879,1,1,0,1,1,0,1,1,1,1,879,1,1,0,1,1,0,1,1,1,1,137,1,0,0,0,1,0,0,1,804,1,1,0,0,1,0,0,1,0,0, 
2216,879,1,1,0,1,1,0,1,1,1,1,879,1,1,0,1,1,0,1,1,1,1,9,0,0,0,0,1,0,0,1,802,1,1,0,0,1,0,0,0,1,0, 
2217,880,1,1,0,1,1,1,0,0,0,0,880,1,1,0,1,1,1,0,0,0,0,9,0,0,0,0,1,0,0,1,802,1,1,0,0,1,0,0,0,1,0, 
2218,881,1,1,0,1,1,1,0,0,0,1,881,1,1,0,1,1,1,0,0,0,1,241,1,1,1,1,0,0,0,1,800,1,1,0,0,1,0,0,0,0,0, 
2219,881,1,1,0,1,1,1,0,0,0,1,881,1,1,0,1,1,1,0,0,0,1,113,0,1,1,1,0,0,0,1,800,1,1,0,0,1,0,0,0,0,0, 
